,id,age,sequence_agreement_number,expense_all,expense_in_contract,visits_on_contract,sale_year,sale_month,sale_day,sale_hour,sale_minute,sale_second,end_year,end_month,end_day,end_hour,end_minute,end_second,gender_Мужской,agreement_Заблокирован,agreement_Закрыт,agreement_Заморожен,agreement_Продан,renewal_Не продлено,renewal_Отказ от продления,renewal_Продлено,age_group_Младенец,age_group_Дошкольник,age_group_Ребёнок,age_group_Подросток,age_group_Молодой,age_group_Взрослый,age_group_Пожилой
3483,9ae39286-7747-4d54,37,1,25054.54,25054.54,14,2022,5,30,18,59,33,2023,6,5,23,59,59,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3484,7e60c0c4-df4d-4481,62,5,104198.23,18528.23,5,2022,5,30,18,12,52,2023,8,31,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3485,a67cedf9-9fdc-4459,69,6,217435.99,19414.88,84,2022,5,30,18,8,30,2023,11,9,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
3486,d77c7fa4-4356-41e4,73,7,120690.29,19203.37,26,2022,5,30,18,2,33,2023,8,22,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
3487,f95ca748-16ed-4a5f,53,2,24754.48,24754.48,19,2022,5,30,17,54,58,2023,6,9,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3488,1f36d60c-8a13-4018,28,1,29725.98,29725.98,84,2022,5,30,17,44,39,2023,6,19,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3489,ae984a9f-62d3-409b,32,2,66559.1,30559.1,43,2022,5,30,17,38,2,2023,7,23,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3490,444fe0e0-dd43-473d,36,1,23219.13,23219.13,65,2022,5,30,17,9,29,2023,5,31,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3491,3f3fe69f-420e-4fe4,10,1,0.0,0.0,7,2022,5,30,17,7,44,2022,7,1,23,59,59,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
3492,af42c793-0661-44d7,8,2,56206.94,33336.94,27,2022,5,30,16,57,19,2023,6,1,23,59,59,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3493,77584dc1-2017-41fe,39,3,87329.13,23029.13,57,2022,5,30,16,38,23,2023,7,2,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3494,0c6fd7e9-ba55-499d,20,3,55404.63,25504.63,33,2022,5,30,16,32,53,2023,5,30,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3495,df2f4eea-4b8f-4a11,59,3,82528.47,19728.47,19,2022,5,30,15,56,32,2023,8,15,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3496,c62f8ee0-89c8-4d55,44,7,192167.32,28097.32,7,2022,5,30,15,49,39,2023,12,20,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3497,40daab26-c8d5-41d0,45,5,164424.11,21824.11,0,2022,5,30,15,48,13,2024,2,29,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3498,1bb6d476-7940-43d9,22,1,28986.24,28986.24,30,2022,5,30,15,45,17,2023,7,1,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3499,15a2face-d2e7-4524,23,2,60931.2,17531.2,12,2022,5,30,15,22,35,2023,9,10,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3500,5ece9cbb-af27-4b1d,43,7,207600.97,23182.97,102,2022,5,30,14,41,55,2023,7,26,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3501,5f043756-2b1e-4dbd,45,7,220821.92,22000.0,57,2022,5,30,13,59,41,2023,2,28,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
3502,9220e08f-598f-4d5b,54,2,48418.28,15918.28,0,2022,5,30,13,48,57,2023,7,31,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3503,036c2615-89f2-4094,6,1,0.0,0.0,10,2022,5,30,13,10,9,2023,5,31,23,59,59,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3504,8b63a507-604a-46a3,20,1,23497.81,23497.81,16,2022,5,30,13,6,14,2023,5,31,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3505,7f45f2be-0e5c-4115,43,1,23497.81,23497.81,10,2022,5,30,13,4,5,2023,5,31,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3506,c9873a89-bb9e-430c,53,1,19353.88,19353.88,71,2022,5,30,12,58,9,2023,6,1,23,59,59,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3508,d5fb2324-3e96-433a,41,3,74159.11,24471.11,110,2022,5,30,12,30,40,2023,6,20,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3509,fea59145-f290-4349,60,7,175768.3,3388.3,16,2022,5,30,11,16,42,2024,1,1,23,59,59,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
3510,9f445ef2-4d2c-4290,35,3,86929.43,24529.43,17,2022,5,30,11,7,47,2023,6,12,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3511,fa46841d-bc0c-4430,62,6,188868.22,14143.22,3,2022,5,30,9,14,40,2023,8,31,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3512,129f31eb-ecc8-45c7,19,1,16500.0,16500.0,6,2022,5,30,0,0,0,2022,8,29,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
3513,f9677ce8-603e-4bc7,36,4,40319.95,1500.0,6,2022,5,30,0,0,0,2022,6,29,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
3514,789e9bad-5934-440d,50,2,15000.0,7500.0,18,2022,5,29,21,58,31,2022,6,29,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
3515,2b04f504-26f2-477e,26,1,23929.31,23929.31,27,2022,5,29,20,27,22,2023,6,20,23,59,59,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3516,bc093d99-3862-402f,24,1,25579.64,25579.64,3,2022,5,29,18,35,9,2023,5,29,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3517,749dc36c-7fd3-41d0,23,1,25579.64,25579.64,16,2022,5,29,18,20,23,2023,5,29,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3518,c866d2db-1181-4901,43,7,194615.3,30712.3,66,2022,5,29,17,55,15,2023,6,3,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3519,e6540eb6-e5dd-4a3e,56,6,125811.36,24154.36,86,2022,5,29,17,41,59,2023,6,17,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3520,f6509abd-5ec1-4adc,0,6,15901.62,1500.0,16,2022,5,29,16,32,43,2022,6,29,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3521,20673c47-6a0e-4a94,36,2,65194.48,29194.48,12,2022,5,29,16,20,36,2023,7,13,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3522,a5fb8602-aa85-436f,39,1,29972.56,29972.56,23,2022,5,29,16,6,58,2023,6,15,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3523,4b8df36e-1bca-4a57,50,8,142799.0,17849.0,7,2022,5,29,15,44,56,2023,6,14,23,59,59,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3524,5086f19d-3dbd-46a6,42,1,23179.16,23179.16,75,2022,5,29,15,16,24,2023,6,30,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3525,894d6165-f736-4a99,38,1,23179.16,23179.16,107,2022,5,29,15,3,7,2023,6,30,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3526,aa3a8170-de63-415f,33,4,95718.32,7558.32,2,2022,5,29,14,20,45,2023,12,24,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3527,4a1b252e-ef69-40c7,50,2,31355.17,23779.28,73,2022,5,29,13,7,3,2023,6,22,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3528,4ae6b5e5-f759-47a5,29,1,31082.17,31082.17,29,2022,5,29,0,0,0,2023,5,28,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3529,1af0dadd-15ab-4c33,31,1,23934.11,23934.11,4,2022,5,29,0,0,0,2023,6,27,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3530,5837673e-b55b-4216,24,1,26235.56,26235.56,17,2022,5,29,0,0,0,2023,5,28,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3531,067beee3-9099-4cbc,33,1,0.0,0.0,10,2022,5,29,0,0,0,2022,6,28,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
3532,bb28e0d0-f2e6-4767,30,1,31082.17,31082.17,61,2022,5,29,0,0,0,2023,5,28,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3533,980dcf45-5e77-4cf2,33,1,0.0,0.0,10,2022,5,29,0,0,0,2022,6,28,23,59,59,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
3534,460c38b3-169d-4955,23,1,26158.84,26158.84,135,2022,5,28,22,12,27,2023,5,29,23,59,59,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3535,28b6c890-9a63-476a,26,3,31038.0,0.0,21,2022,5,28,17,24,21,2024,2,5,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3537,3e29d21e-7d9a-4031,57,4,152416.6,25216.6,32,2022,5,28,16,6,8,2023,9,11,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3538,f6646f40-a5d7-496a,24,2,61024.47,27524.47,79,2022,5,28,11,20,42,2023,7,3,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3539,1181a69a-a54d-4a03,29,2,57338.29,23838.29,5,2022,5,28,11,20,11,2023,8,17,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3540,265ca01d-fe90-46b2,61,7,185650.74,17120.74,39,2022,5,28,10,40,14,2023,7,10,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3541,e080a8ce-706e-4adb,54,6,45320.74,6200.0,18,2022,5,28,10,19,50,2023,3,9,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
3542,119a93a9-0934-4f75,65,4,100556.38,18006.38,140,2022,5,28,9,25,0,2023,7,22,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3543,eb41dece-af01-4b8e,7,5,79360.0,0.0,7,2022,5,28,0,0,0,2022,6,27,23,59,59,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
3544,fc184f9a-faf9-48a9,37,2,33229.67,25729.67,32,2022,5,28,0,0,0,2023,5,27,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3545,51919a1c-f66f-4d37,38,1,30280.78,30280.78,111,2022,5,28,0,0,0,2023,6,10,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3546,82965618-8ad9-4ee8,39,2,51194.52,31020.52,37,2022,5,27,21,12,9,2023,5,29,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3547,52b6593b-86ba-46ee,56,6,179366.39,19116.39,103,2022,5,27,19,10,29,2024,2,3,23,59,59,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
3548,ffd37d28-bb3e-4cc5,36,1,26082.13,26082.13,48,2022,5,27,17,37,56,2023,5,30,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3549,04ba9cf9-3535-42f8,54,1,0.0,0.0,24,2022,5,27,15,30,40,2024,5,26,23,59,59,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3550,f71192d5-6d0f-47a4,33,3,96148.7,20848.7,70,2022,5,27,15,21,3,2023,7,4,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3551,318eeb62-5b91-4adc,32,3,107860.33,18360.33,122,2022,5,27,14,58,6,2024,1,29,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3552,aa9fc839-e040-495d,12,7,57295.0,0.0,5,2022,5,27,0,0,0,2022,6,26,23,59,59,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
3553,06da84aa-bdbc-4826,40,2,62979.64,17979.64,7,2022,5,27,0,0,0,2023,6,25,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3554,e613a3e9-7978-4b1e,40,2,25000.0,0.0,0,2022,5,26,17,10,42,2022,10,4,11,34,10,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
3555,ab37c06f-7377-4545,34,2,50480.42,17755.42,37,2022,5,26,16,27,32,2023,7,26,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3556,047a2703-d438-478d,47,1,23166.96,23166.96,43,2022,5,26,16,26,21,2023,7,7,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3557,6da894e5-da55-4316,46,1,19386.66,19386.66,53,2022,5,26,13,26,26,2023,6,30,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3558,4f6cca7a-f642-469e,3,1,4500.0,4500.0,5,2022,5,26,10,56,1,2022,6,29,23,59,59,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False
3559,24e42245-766f-40fe,46,1,7500.0,7500.0,9,2022,5,26,10,53,45,2022,6,29,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
3560,ddeba312-6406-4477,57,3,52711.7,24411.7,6,2022,5,25,15,21,16,2023,9,9,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3561,e3a5f8af-9405-4187,66,6,134163.5,1998.5,6,2022,5,25,11,11,45,2024,3,31,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
3562,cf6787bd-cca8-4e02,27,2,51869.15,26869.15,14,2022,5,25,10,27,28,2023,6,11,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3563,5f08db9f-72d0-4aa5,26,1,31328.75,31328.75,16,2022,5,25,0,0,0,2023,5,24,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3564,b71cbcc9-0c26-481c,23,1,26542.42,26542.42,30,2022,5,25,0,0,0,2023,5,24,23,59,59,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3565,1e689778-badb-4ae0,0,2,9000.0,4500.0,6,2022,5,24,21,27,37,2022,6,24,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
3566,b80717a1-dd3f-436b,53,2,17865.12,17865.12,101,2022,5,24,20,24,55,2023,6,27,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3567,853066e3-21d9-48f5,20,1,26623.4,26623.4,34,2022,5,24,19,41,42,2023,6,14,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3568,b355368b-9682-4690,50,4,99681.98,17179.98,17,2022,5,24,12,21,13,2024,2,16,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3570,11e59094-6e88-4a46,59,2,43282.56,21582.56,42,2022,5,24,11,16,5,2024,8,18,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3571,cb7c83bd-54e7-4654,11,3,9000.0,4500.0,7,2022,5,24,9,6,28,2022,6,24,23,59,59,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
3572,48b8ee44-c416-447a,48,2,24317.68,24317.68,83,2022,5,24,0,0,0,2023,6,22,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3573,adab0b35-918e-492b,29,1,24706.65,24706.65,101,2022,5,23,20,29,20,2023,9,24,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3574,d3f7e151-90f4-4b25,45,5,169362.95,22092.95,49,2022,5,23,19,47,27,2023,7,21,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3575,036c2615-89f2-4094,0,2,62031.75,30231.75,7,2022,5,23,19,34,44,2023,5,23,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3576,c791a422-55c1-4ef2,39,5,178575.41,26005.41,92,2022,5,23,19,29,52,2023,5,31,23,59,59,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3577,c239e13e-d5e7-4349,33,1,5882.66,5882.66,0,2022,5,23,19,9,42,2024,10,1,23,59,59,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
3578,22dcf804-c2a2-4244,43,4,109019.41,36649.41,33,2022,5,23,18,7,19,2023,5,27,23,59,59,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3579,43d2f2d8-4693-493d,69,5,143295.66,19525.66,5,2022,5,23,17,54,29,2023,5,29,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
3580,999c2ae3-1332-4794,50,2,0.0,0.0,10,2022,5,23,16,52,13,2022,6,11,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
3581,9f8cb77e-4c27-456a,29,1,30157.49,30157.49,30,2022,5,23,16,15,13,2023,6,12,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3583,9e9bafbe-9112-4567,63,6,107471.2,22601.2,93,2022,5,23,12,52,40,2023,10,28,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3584,e28e0a6e-fae9-4c7d,69,5,113898.5,1998.5,9,2022,5,23,10,37,32,2024,3,31,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
3585,4a2a79f5-c06c-4dac,36,3,28295.0,28000.0,14,2022,5,23,0,0,0,2022,12,9,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
3586,77088f07-3149-4d1c,60,2,20771.05,0.0,16,2022,5,23,0,0,0,2022,6,22,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
3587,00663c45-f9c4-4399,30,2,51182.27,26312.27,17,2022,5,22,21,8,18,2023,5,27,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3588,4ec8141b-12bf-4b9e,24,2,0.0,0.0,0,2022,5,22,17,22,55,2022,8,2,23,59,59,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
3590,08ff2d61-a3fd-4a79,27,1,17088.75,17088.75,2,2022,5,22,15,59,4,2024,6,25,23,59,59,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3591,799e0948-8cc8-4e2e,74,3,97550.0,39000.0,117,2022,5,22,15,58,5,2023,3,12,23,59,59,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3592,8dbb18c5-c0e4-43d2,28,1,31143.81,31143.81,5,2022,5,22,15,56,29,2023,5,27,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3593,980bfb82-3420-4079,33,4,44435.1,24335.1,28,2022,5,22,15,55,22,2023,9,30,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3594,cd5bea77-d568-42c7,62,6,133109.64,12234.3,98,2022,5,22,15,34,24,2023,10,22,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
